sat,tothrs,colgpa,verbmath,hsize,hsrank,hsperc,female,white,black,hsizesq,athlete
870,45,2.8,.67308003,2.14,7,3.271028,1,1,0,4.5795999,No
980,45,2.6600001,.58064997,3.77,151,40.053051,0,1,0,14.2129,no
1260,76,3.47,.82608998,.87,11,12.643678,0,1,0,.75690001,No
910,84,3.52,.81999999,4.31,8,1.8561485,1,1,0,18.576099,No
1010,53,2.26,1.10417,1.97,18,9.1370554,0,1,0,3.8808999,No
1020,13,1.3,1.125,1.35,60,44.444443,0,1,0,1.8225,no
910,15,2.8599999,.68519002,3.48,177,50.862068,0,1,0,12.1104,yes
1160,47,3.1199999,.78461999,4.63,32,6.911447,0,1,0,21.436899,No
860,16,2.6199999,1,1.96,35,17.857143,0,1,0,3.8415999,no
920,112,3.8499999,1.04444,2.3,20,8.695652,0,1,0,5.29,No
960,15,1.26,.81132001,1.09,52,47.706421,1,1,0,1.1881,No
760,74,2.3499999,.94871998,1.73,47,27.167629,1,1,0,2.9928999,No
1000,16,2,.88678998,4.89,98,20.040899,0,1,0,23.9121,no
820,113,3.1199999,1.10256,.9399999999999999,43,45.744682,0,1,0,.8836,Yes
1000,15,1.6,.92308003,2.96,64,21.621622,1,1,0,8.7615995,No
1300,78,3.1700001,.73333001,2.46,80,32.520325,0,1,0,6.0516,N
1140,17,4,.80952001,2.49,1,.40160644,0,1,0,6.2000999,N
1190,44,2.97,.83077002,3.03,22,7.260726,1,1,0,9.1808996,no
710,12,2.9100001,1.08824,1.69,16,9.4674559,1,1,0,2.8561001,No
1080,105,2.4000001,.6875,2.88,81,28.125,0,1,0,8.2944002,N
1330,61,3,.77332997,4.79,20,4.1753654,0,1,0,22.944099,No
1120,47,3.46,1.15385,6.58,88,13.37386,1,1,0,43.296398,No
920,86,2.8199999,.80391997,6.18,123,19.902912,1,1,0,38.192402,No
920,110,3.1500001,.58621001,4.07,29,7.1253071,1,1,0,16.564899,No
1060,120,2.6099999,1.12,4.39,32,7.2892938,1,1,0,19.2721,N
940,45,2.04,.91837001,1.79,49,27.374302,0,1,0,3.2040999,Yes
720,12,1,.71429002,8.5,290,34.117645,0,1,0,72.25,Yes
1130,116,2.9400001,.79364997,.78,56,71.794868,0,1,0,.60839999,No
1070,52,3.9400001,.78333002,4.35,25,5.7471266,0,1,0,18.922501,N
1050,13,1.92,.84210998,4.58,86,18.777292,1,1,0,20.9764,no
970,13,3.0699999,.97959,1.9,37,19.473684,0,1,0,3.6099999,N
1130,17,2.3499999,.82257998,6.09,82,13.464696,1,1,0,37.0881,No
910,80,2.45,1.11628,2.95,20,6.7796612,1,1,0,8.7025003,No
1180,15,2.2,1,7.37,165,22.38806,1,1,0,54.316898,No
670,118,2.02,.91429001,3.15,231,73.333336,0,0,1,9.9224997,Yes
1180,16,2,.81537998,1.64,25,15.243902,0,1,0,2.6896,No
1310,81,3.3399999,.81944001,1.93,1,.51813471,0,1,0,3.7249,No
1020,79,2.98,.82143003,4.08,64,15.686275,1,1,0,16.6464,No
1210,17,3.6400001,.75362003,4.86,60,12.345679,0,1,0,23.6196,N
1070,114,3.23,.84482998,4.61,77,16.70282,1,1,0,21.2521,no
1020,51,3.47,1.08163,4.68,75,16.02564,1,1,0,21.902399,Yes
880,111,2.72,.75999999,4.35,96,22.068966,1,1,0,18.922501,No
1140,14,3.78,1,.9,4,4.4444447,1,1,0,.81,no
920,43,2.02,1.1395299,3.86,91,23.57513,1,1,0,14.8996,N
1100,17,3.29,.89655,2.11,13,6.1611376,0,1,0,4.4520998,No
1040,73,2.5,.7931,2.92,85,29.109589,0,1,0,8.5263996,yes
1150,78,2.47,.69117999,5.01,73,14.570858,0,1,0,25.1001,No
940,17,1.9400001,.95832998,4.67,100,21.413277,1,1,0,21.808901,No
870,81,2,.67308003,.39,28,71.794868,1,1,0,.1521,No
1110,109,2.9000001,1.09434,4.91,71,14.460285,1,1,0,24.108101,No
1070,48,1.97,.84482998,6.09,71,11.658457,1,1,0,37.0881,no
1050,126,3.46,.84210998,1.65,35,21.212122,0,1,0,2.7225001,No
1140,86,3.3900001,.93220001,1.24,16,12.903226,1,1,0,1.5376,No
1250,101,2.45,.81159002,2.46,62,25.203253,0,1,0,6.0516,No
890,12,2,1.17073,1.5,104,69.333336,1,1,0,2.25,No
990,55,3.3599999,1.1521699,1.45,13,8.965517,0,1,0,2.1025,No
1100,82,2.9200001,.74602997,1.86,37,19.892473,0,1,0,3.4596,no
1070,15,3.9300001,.81356001,2.19,17,7.762557,0,1,0,4.7961001,No
990,89,2.55,.94117999,1.52,58,38.157894,1,1,0,2.3104,No
1210,17,2.8199999,.75362003,2.58,24,9.3023252,0,1,0,6.6564002,No
1150,17,3,.71641999,2.49,36,14.457831,0,1,0,6.2000999,No
1060,49,3.6099999,.89286,2.33,12,5.1502147,1,1,0,5.4288998,No
1090,14,2.71,.67692,3.09,92,29.773462,0,1,0,9.5481005,no
1030,97,2.01,.68852001,3.84,129,33.59375,0,1,0,14.7456,yes
1090,110,2.75,.78688997,6.93,195,28.138529,0,1,0,48.024899,No
990,66,2.5999999,.73684001,1.56,26,16.666666,0,1,0,2.4335999,No
1020,17,2.52,.78947002,5.62,230,40.925266,1,1,0,31.5844,No
1100,75,2.3399999,.83332998,2.76,98,35.507248,0,1,0,7.6176,No
1110,42,1.92,.81967002,5.19,233,44.894028,0,1,0,26.9361,no
1040,14,1.85,.7931,5.54,202,36.462093,1,1,0,30.691601,No
1120,17,3.4100001,.86667001,3.38,54,15.976332,0,1,0,11.4244,N
890,18,1.4400001,1.225,.1,9,90,1,0,0,.0099999998,No
900,78,2.0699999,.875,1.69,24,14.201183,1,1,0,2.8561001,No
1110,44,3.1300001,.91378999,5.01,93,18.562874,1,1,0,25.1001,no
740,118,2.98,.94736999,1.54,40,25.974026,0,1,0,2.3715999,N
1010,48,2.5599999,.74137998,3.36,116,34.523811,0,1,0,11.2896,No
1090,13,2.1500001,.70313001,3.33,155,46.546547,0,1,0,11.0889,no
950,13,3.53,.79245001,3.33,28,8.4084082,1,1,0,11.0889,No
1080,46,2.04,1.16,.79,42,53.164558,1,1,0,.62410003,No
1070,16,2.1800001,.64614999,8.619999999999999,419,48.607887,0,1,0,74.304398,No
1200,50,2.8199999,.73913002,.73,24,32.876713,0,1,0,.53289998,No
1090,50,2.3399999,.91228002,3.6,170,47.222221,1,1,0,12.96,No
910,15,3,.78430998,3.23,122,37.770897,1,1,0,10.4329,N
1020,62,2.96,1.125,4.38,191,43.607307,1,1,0,19.184401,no
1030,44,2.22,.87273002,3.5,136,38.857143,1,1,0,12.25,No
880,71,2.49,.95556003,3.7,165,44.594593,0,1,0,13.69,yes
1080,119,2.6800001,.83051002,2.4,54,22.5,0,1,0,5.7600002,No
890,44,2.6800001,.85417002,3.73,146,39.14209,1,1,0,13.9129,No
1060,43,2.8800001,.68254,3.73,73,19.571045,1,1,0,13.9129,N
1190,121,3.9000001,.75,3.89,1,.25706941,1,1,0,15.1321,No
880,49,2.8299999,.87234002,3.73,130,34.852547,1,1,0,13.9129,No
990,43,3.3699999,.73684001,3.73,65,17.426273,0,1,0,13.9129,No
1040,50,1.9400001,.70491999,3.73,192,51.474529,0,1,0,13.9129,No
920,110,2.8299999,1,5.06,140,27.667984,1,1,0,25.6036,no
1070,14,2.5699999,.81356001,4.69,177,37.739872,0,1,0,21.996099,No
1100,16,2.8099999,.77419001,6.4,189,29.53125,0,1,0,40.959999,No
1200,49,3.5699999,.73913002,6.41,36,5.6162248,0,1,0,41.0881,No
1180,81,3.3199999,.84375,6.49,49,7.550077,0,1,0,42.120098,No
1020,17,3.05,1.04,1.9,32,16.842106,1,1,0,3.6099999,No
1110,41,2.97,.73438001,6.09,17,2.7914615,0,1,0,37.0881,Yes
1040,85,3.04,.85714,1.65,13,7.878788,0,1,0,2.7225001,no
1190,86,3.8399999,.75,1.14,3,2.6315789,0,1,0,1.2996,N
1010,16,2.25,.62902999,3.21,102,31.775702,0,1,0,10.3041,No
1250,47,3.8499999,.89393997,1.41,5,3.5460992,1,1,0,1.9881001,No
1200,18,3.4400001,.84614998,1.12,14,12.5,0,1,0,1.2544,No
1100,82,2.6300001,.86440998,5.11,61,11.937378,1,1,0,26.112101,no
990,15,2.6600001,1.2,2.78,75,26.978416,1,1,0,7.7284002,No
1060,49,2.3599999,1.03846,3.16,106,33.544304,1,1,0,9.9856005,No
1050,16,3.5599999,.98113,2.78,67,24.100719,1,1,0,7.7284002,No
910,16,3.1800001,.68519002,2.78,28,10.071942,0,1,0,7.7284002,No
950,45,3.0799999,.69643003,3.16,65,20.56962,0,1,0,9.9856005,No
1040,41,1.95,.92593002,2.46,107,43.495934,1,1,0,6.0516,No
1100,17,2.76,1.5,4.89,113,23.108385,1,1,0,23.9121,N
930,16,2.6800001,.60345,3.73,111,29.758713,0,1,0,13.9129,N
1000,82,2.8099999,.66667002,3.35,105,31.343283,1,1,0,11.2225,No
920,124,3.46,.95744997,1.52,21,13.815789,0,1,0,2.3104,No
1120,14,2.21,1,.96,52,54.166668,0,1,0,.92159998,No
1190,74,2.1400001,.83077002,2.64,33,12.5,0,1,0,6.9696002,no
1200,78,2.71,.93548,1.19,54,45.378151,1,1,0,1.4161,No
1010,39,2.3499999,.77192998,7.71,129,16.731518,0,1,0,59.444099,yes
1190,54,2.79,.98333001,2.03,20,9.8522167,0,1,0,4.1209002,no
930,49,2.6700001,1.11364,1.84,57,30.97826,0,1,0,3.3856001,No
1220,15,1.86,.69444001,2.21,150,67.873306,0,1,0,4.8841,N
1000,17,2.3499999,.85184997,.1,1,10,1,1,0,.0099999998,No
810,13,1,.80000001,2.26,26,11.504425,0,0,0,5.1076002,No
1210,17,3.23,.83332998,2.26,5,2.2123895,0,1,0,5.1076002,No
920,53,3.0899999,.87755001,2.09,26,12.440191,1,1,0,4.3681002,N
670,97,2.1199999,.76315999,1.52,6,3.9473684,1,0,1,2.3104,No
960,112,3.47,1.13333,1.52,9,5.9210525,1,1,0,2.3104,No
820,19,2.5699999,1.21622,1.66,26,15.662651,1,0,1,2.7556,No
910,81,2.5999999,1.21951,1.58,31,19.620253,0,1,0,2.4964001,N
720,121,2.5899999,1,1.52,14,9.2105265,1,0,1,2.3104,N
900,90,2.22,1.04545,1.58,7,4.4303799,1,0,1,2.4964001,no
1040,115,2.8399999,.7931,1.52,21,13.815789,0,1,0,2.3104,No
740,104,3.02,.76190001,1.52,9,5.9210525,1,1,0,2.3104,No
1220,109,2.5799999,.93651003,1.52,1,.65789473,1,1,0,2.3104,No
850,17,2.3499999,.88889003,1.66,34,20.481928,0,1,0,2.7556,No
710,15,2.73,.73171002,1.66,20,12.048193,0,1,0,2.7556,no
1430,17,3.76,.93243003,1.66,1,.60240966,0,1,0,2.7556,No
880,15,2.6600001,1.04651,.2,9,45,1,1,0,.039999999,no
1130,48,4,1.09259,.29,2,6.8965516,1,1,0,.084100001,No
1000,14,2.4200001,.88678998,.2,11,55,0,1,0,.039999999,Y
1010,99,2.9200001,.87036997,2.9,19,6.551724,0,1,0,8.4099998,No
1390,123,2.77,.85333002,2.9,2,.68965518,0,1,0,8.4099998,No
1020,87,3.05,.78947002,3.22,68,21.118011,0,1,0,10.3684,No
880,110,2.71,.79592001,2.9,45,15.517241,0,1,0,8.4099998,No
1030,14,1.92,.87273002,2.15,33,15.348837,0,1,0,4.6224999,No
1000,67,2.3199999,.92308003,2.7,40,14.814815,0,1,0,7.29,No
880,16,3.3699999,.69230998,2.15,41,19.069767,0,1,0,4.6224999,No
1170,53,3.8099999,.77272999,2.75,3,1.0909091,0,1,0,7.5625,No
1280,124,3.9200001,.75342,2.9,4,1.3793104,1,1,0,8.4099998,No
820,119,2.54,1.34286,2.9,20,6.8965516,1,1,0,8.4099998,No
1190,111,3.6099999,.83077002,2.9,7,2.4137931,1,1,0,8.4099998,No
790,17,2.05,.88094997,2.35,90,38.297871,0,0,1,5.5225,yes
1070,49,2.9300001,.72580999,2.75,61,22.181818,0,1,0,7.5625,no
1110,17,3.1099999,.76190001,2.15,75,34.88372,0,1,0,4.6224999,N
980,117,2.98,1.04167,5.75,65,11.304348,1,1,0,33.0625,No
1270,16,3.6199999,.81428999,2.15,23,10.697675,0,1,0,4.6224999,No
1090,49,2.6700001,.57971001,2.75,19,6.909091,0,1,0,7.5625,N
990,105,1.87,.98000002,2.9,40,13.793103,0,1,0,8.4099998,no
1000,15,2.1300001,.75439,2.62,35,13.358779,0,1,0,6.8643999,No
1060,17,2.5799999,.76666999,2.62,30,11.450381,1,0,1,6.8643999,no
1090,17,3.4100001,.73016,2.53,24,9.486166,1,1,0,6.4008999,No
1080,74,2.5,.77048999,2.36,42,17.79661,0,1,0,5.5696001,No
920,16,3.4300001,.91667002,2.53,23,9.090909,1,1,0,6.4008999,no
1430,53,3.9400001,1.01408,2.24,2,.89285713,0,1,0,5.0176001,no
1320,82,3.6300001,.71429002,2.36,1,.42372882,1,1,0,5.5696001,No
1040,16,2.0599999,.92593002,2.53,31,12.252964,1,1,0,6.4008999,No
950,17,2.8199999,1.0212801,2.36,80,33.898304,1,1,0,5.5696001,N
970,113,2.6900001,1.15556,2.22,34,15.315315,0,1,0,4.9284,No
1090,60,3.03,.84745997,2.36,27,11.440678,1,1,0,5.5696001,No
980,96,3.6500001,.81480998,2.22,9,4.0540543,1,1,0,4.9284,No
1080,16,3,.74194002,2.53,28,11.067194,1,1,0,6.4008999,No
860,108,2.74,1.0476201,.14,6,42.857143,1,1,0,.0196,no
910,14,2.6400001,1.11628,.26,5,19.23077,1,1,0,.067599997,No
1010,22,3.1800001,.87036997,.26,7,26.923077,0,1,0,.067599997,No
1010,47,1.59,.57813001,2.8,107,38.214287,0,1,0,7.8400002,No
1120,42,2.73,.83607,2.8,5,1.7857143,0,1,0,7.8400002,No
950,117,3.1099999,.79245001,2.8,17,6.0714288,1,1,0,7.8400002,No
780,76,3.6700001,.73333001,2.8,36,12.857142,1,0,1,7.8400002,no
1130,81,3.3699999,.76563001,2.8,16,5.7142859,1,0,1,7.8400002,no
940,10,2.2,.74074,3.4,53,15.588235,1,1,0,11.56,No
1020,44,3.1800001,.82143003,2.8,20,7.1428571,1,1,0,7.8400002,No
1020,108,2.75,.75862002,2.8,36,12.857142,1,1,0,7.8400002,No
890,76,3.3599999,1.225,2.8,18,6.4285712,1,1,0,7.8400002,No
1070,13,1.92,1.18367,3.4,108,31.764706,0,1,0,11.56,No
850,123,2.5699999,.69999999,2.8,52,18.571428,0,1,0,7.8400002,No
1330,50,3.6400001,.84722,2.8,10,3.5714285,0,1,0,7.8400002,no
890,12,2.75,.93478,2.8,87,31.071428,1,1,0,7.8400002,No
1080,12,3.1600001,.80000001,3.4,9,2.6470587,0,1,0,11.56,no
950,51,2.6199999,.86274999,2.8,74,26.428572,1,1,0,7.8400002,No
1230,50,3.8800001,1.05,2.8,1,.35714287,1,1,0,7.8400002,No
870,20,2.6500001,1.23077,3.4,152,44.705883,0,1,0,11.56,No
1290,78,2.52,1.08065,2.8,62,22.142857,0,1,0,7.8400002,N
1120,48,2.45,.75,2.8,14,5,0,1,0,7.8400002,No
1220,77,3.02,.76811999,2.8,6,2.1428571,1,1,0,7.8400002,N
790,43,2.3199999,.83721,2.8,44,15.714286,1,1,0,7.8400002,No
1200,47,4,.79104,2.8,1,.35714287,1,1,0,7.8400002,No
890,18,1.55,.74510002,3.4,88,25.882353,1,1,0,11.56,No
1060,17,3.23,.85965002,3.4,23,6.7647057,0,1,0,11.56,No
1080,123,3.04,.86207002,2.8,18,6.4285712,1,1,0,7.8400002,No
1050,48,3.1600001,.98113,2.8,41,14.642858,0,1,0,7.8400002,no
850,77,2.28,.88889003,2.8,61,21.785715,1,1,0,7.8400002,No
740,97,1.95,.60869998,2.8,149,53.214287,0,0,0,7.8400002,Yes
920,114,2.1400001,.73584998,2.8,31,11.071428,1,1,0,7.8400002,No
1120,15,1.13,.89831001,3.4,56,16.470589,0,1,0,11.56,no
1050,16,3,.98113,3.4,20,5.8823528,1,1,0,11.56,No
1360,18,2.77,.94286001,3.4,27,7.9411764,0,1,0,11.56,No
1230,44,1.9299999,.80882001,2.8,17,6.0714288,1,1,0,7.8400002,N
890,83,2.5599999,.93478,2.8,44,15.714286,1,1,0,7.8400002,No
940,127,1.96,1.2381001,2.8,50,17.857143,1,1,0,7.8400002,No
1020,45,2.4200001,.88889003,2.8,95,33.92857,0,1,0,7.8400002,No
980,13,2,.88462001,3.4,109,32.058823,0,1,0,11.56,N
1050,16,2.1199999,.66667002,3.4,43,12.647058,0,1,0,11.56,no
1000,14,2.5,.88678998,3.4,28,8.2352943,1,1,0,11.56,No
940,45,2.6600001,.59322,2.8,26,9.2857141,0,1,0,7.8400002,No
1110,10,2.5999999,.94736999,3.4,25,7.352941,1,1,0,11.56,No
1080,86,2.1800001,.83051002,2.8,46,16.428572,0,1,0,7.8400002,No
850,21,1.85,.77082998,2.8,95,33.92857,1,1,0,7.8400002,No
920,88,1.84,.64286,2.8,84,30,0,1,0,7.8400002,No
970,50,3.3199999,.64407003,2.8,25,8.9285717,1,1,0,7.8400002,No
1030,118,2.8199999,1.0599999,2.8,28,10,0,1,0,7.8400002,N
820,47,2.1199999,1.21622,2.8,65,23.214285,1,1,0,7.8400002,No
800,11,1,.95121998,3.4,71,20.882353,0,0,1,11.56,No
910,82,2.8900001,.85714,2.8,71,25.357143,1,1,0,7.8400002,no
1040,16,2.8099999,.92593002,3.4,30,8.8235292,1,1,0,11.56,No
960,48,1.6799999,.68421,1.68,5,2.9761906,1,1,0,2.8224001,No
960,17,2.05,1,1.57,9,5.7324839,1,1,0,2.4649,No
1110,48,2.6400001,1.01818,.28,16,57.142857,0,1,0,.078400001,No
1190,78,2.73,.83077002,2.95,23,7.7966104,1,1,0,8.7025003,No
1090,16,3.0599999,1.42222,2.51,33,13.14741,1,1,0,6.3000998,No
780,71,2.3800001,.81395,2.74,118,43.065693,0,1,0,7.5075998,Yes
1110,67,3,.88135999,2.95,9,3.0508475,0,1,0,8.7025003,no
980,95,2.21,.84906,2.74,13,4.7445254,1,1,0,7.5075998,No
840,88,2.3599999,.95349002,2.95,19,6.4406781,1,1,0,8.7025003,N
930,16,1.3099999,.89796001,2.51,22,8.7649403,1,1,0,6.3000998,No
840,44,2.27,1.21053,2.12,75,35.377357,0,1,0,4.4944,Yes
1090,52,1.84,.84745997,2.12,107,50.471699,0,1,0,4.4944,No
1030,41,2.21,.87273002,2.12,70,33.018867,0,1,0,4.4944,No
770,15,2.26,.87805003,2.51,24,9.5617533,1,1,0,6.3000998,No
1280,45,4,.91044998,2.12,1,.47169811,0,1,0,4.4944,No
930,29,2.03,.75471997,2.12,25,11.792453,0,1,0,4.4944,N
1000,87,2.3599999,.85184997,2.95,53,17.966103,1,1,0,8.7025003,No
870,13,1.3,1.07143,2.51,36,14.342629,1,1,0,6.3000998,N
1070,47,2.27,1.05769,2.95,13,4.4067798,0,1,0,8.7025003,No
910,52,2.9200001,1.11628,2.12,7,3.3018868,1,1,0,4.4944,No
1040,81,2.8199999,.89091003,2.95,39,13.220339,0,1,0,8.7025003,No
910,108,1.89,.78430998,2.74,32,11.678832,0,1,0,7.5075998,No
1110,114,3.3699999,.79031998,2.74,5,1.8248175,1,1,0,7.5075998,No
950,81,2.7,.97917002,2.95,40,13.559322,1,1,0,8.7025003,No
940,14,2.8499999,.88,2.51,37,14.741035,1,1,0,6.3000998,no
1170,100,3.4300001,.82813001,2.74,15,5.4744525,0,1,0,7.5075998,no
860,78,2.23,.95455003,2.95,27,9.1525421,1,1,0,8.7025003,No
1020,16,3.3099999,.78947002,2.51,78,31.075697,0,1,0,6.3000998,No
930,42,1.9,.82353002,2.12,24,11.320755,1,1,0,4.4944,no
860,12,.25,.72000003,2.51,35,13.944223,1,1,0,6.3000998,No
1190,42,3.47,.69999999,2.12,6,2.8301888,0,1,0,4.4944,No
950,13,2.53,1.0212801,2.51,34,13.545816,0,1,0,6.3000998,no
930,80,2.27,.72222,2.95,56,18.983051,1,1,0,8.7025003,No
1190,106,3.4200001,.77612001,2.74,1,.3649635,0,1,0,7.5075998,No
1070,46,2.26,.81356001,2.12,85,40.094341,0,1,0,4.4944,N
1120,14,3.71,.89831001,1.36,1,.7352941,1,0,1,1.8496,No
1070,17,3.05,.78333002,1.36,12,8.8235292,0,1,0,1.8496,No
920,14,2.5,1.09091,1.36,4,2.9411764,1,0,1,1.8496,No
1200,17,3.8199999,1.06897,.77,3,3.8961039,1,1,0,.59289998,No
1060,92,2.0999999,.92727,.77,3,3.8961039,1,1,0,.59289998,No
1070,115,3.0999999,.98148,.77,4,5.1948051,1,1,0,.59289998,No
1150,49,3.53,.71641999,.8,1,1.25,1,1,0,.63999999,No
1000,16,3.8099999,.88678998,1.4,6,4.2857141,1,1,0,1.96,N
1240,15,2.53,.72222,1.4,10,7.1428571,0,1,0,1.96,N
1000,42,2.6900001,.78570998,1.12,11,9.8214283,0,1,0,1.2544,N
1190,41,2.0699999,.91935003,1.12,12,10.714286,0,1,0,1.2544,No
1060,100,3.1099999,.82758999,1.43,1,.69930071,0,0,1,2.0448999,No
1180,17,3.5799999,.90323001,1.23,2,1.6260163,1,1,0,1.5129,No
920,17,1.9400001,.73584998,1.23,20,16.260162,0,1,0,1.5129,no
1030,44,2.4300001,.94340003,1.18,8,6.7796612,0,1,0,1.3924,No
1080,17,2.8800001,.89473999,1.26,8,6.3492064,1,0,1,1.5876,No
1110,63,3.0899999,.81967002,1.18,3,2.5423729,1,1,0,1.3924,No
1200,17,4,.79104,1.23,1,.81300813,0,1,0,1.5129,No
980,47,2.02,.75,1.18,27,22.881355,0,1,0,1.3924,no
840,85,2.27,.95349002,1.18,27,22.881355,1,1,0,1.3924,No
1060,40,3.45,.73769999,1.18,7,5.9322033,1,1,0,1.3924,no
1230,79,3.5999999,1.01639,1.18,1,.84745765,1,1,0,1.3924,No
980,42,2.28,.81480998,1.18,14,11.864407,1,1,0,1.3924,No
870,55,1.87,.77551001,1.57,16,10.191083,0,1,0,2.4649,No
1340,47,3.48,.86110997,1.57,1,.63694268,0,1,0,2.4649,No
890,16,3.1199999,.89362001,1.47,6,4.0816326,1,1,0,2.1609001,No
870,113,2.6700001,.89130002,1.75,56,32,0,1,0,3.0625,No
1080,17,2.1700001,.77048999,1.46,36,24.657534,0,1,0,2.1315999,no
940,15,2.6600001,.91837001,1.47,11,7.4829931,1,1,0,2.1609001,No
1230,17,3.5799999,.83582002,1.54,1,.64935064,0,1,0,2.3715999,no
1050,17,2.1700001,.75,1.47,7,4.7619047,0,0,1,2.1609001,No
1040,16,3.0599999,.76270998,1.47,19,12.92517,0,1,0,2.1609001,no
990,118,2.3099999,.76786,1.75,19,10.857142,1,1,0,3.0625,No
1050,17,1.88,.84210998,1.47,18,12.244898,1,1,0,2.1609001,No
1020,84,3.47,.88889003,1.63,16,9.8159513,1,1,0,2.6568999,No
1030,85,3.9000001,.68852001,1.63,1,.61349696,1,1,0,2.6568999,no
830,48,2.3299999,.84443998,1.57,21,13.375796,1,1,0,2.4649,No
1180,45,3.04,.84375,1.57,6,3.821656,0,1,0,2.4649,No
1020,16,2.0599999,.78947002,.22,7,31.818182,0,1,0,.0484,no
890,11,1.72,1.02273,.22,16,72.727272,0,1,0,.0484,No
990,77,3.5899999,1.2,.34,4,11.764706,1,1,0,.1156,No
1260,104,2.73,.75,2.23,8,3.5874438,0,1,0,4.9728999,N
970,47,2.95,.70174998,2.01,1,.49751243,1,1,0,4.0401001,N
710,13,1.76,.86842,2,29,14.5,1,0,1,4,no
810,105,2,.6875,2.23,10,4.4843049,0,1,0,4.9728999,no
920,14,1.5700001,.95744997,2,13,6.5,1,1,0,4,no
930,16,2.5,.89796001,2,83,41.5,0,1,0,4,No
1310,17,2.7,.70130002,2,52,26,0,1,0,4,No
1260,51,2.01,1,2.01,4,1.9900497,0,1,0,4.0401001,No
1170,77,2.24,1.01724,2.03,6,2.9556651,0,1,0,4.1209002,No
1060,114,3.26,.82758999,2.03,4,1.9704434,1,1,0,4.1209002,No
1270,55,1.72,1.04839,1.83,7,3.8251367,0,1,0,3.3489001,No
980,54,1.75,1.17778,1.83,67,36.612022,0,1,0,3.3489001,No
1210,17,4,.75362003,2.58,2,.77519381,0,1,0,6.6564002,No
880,12,2,.91303998,2.58,65,25.193798,0,1,0,6.6564002,No
1260,43,2.8099999,.80000001,1.83,4,2.1857924,0,1,0,3.3489001,No
1030,48,2.5799999,.83929002,1.83,22,12.021858,0,1,0,3.3489001,no
1060,18,3.05,.68254,2.58,18,6.9767442,0,1,0,6.6564002,No
900,49,2.5699999,.91488999,1.83,20,10.928962,0,1,0,3.3489001,No
1030,44,2.0599999,.98076999,1.83,23,12.568306,0,1,0,3.3489001,No
670,93,2.05,.97059,2.33,81,34.76395,0,1,0,5.4288998,No
1060,12,2.0799999,1.12,2.58,35,13.565891,0,1,0,6.6564002,no
1070,53,3.4100001,.98148,1.83,2,1.0928962,1,1,0,3.3489001,N
1070,86,2.9000001,.72580999,2.03,4,1.9704434,1,1,0,4.1209002,No
800,11,1.72,.77778,2.58,53,20.542635,0,1,0,6.6564002,No
1180,20,2.95,.96666998,2.58,37,14.341085,0,1,0,6.6564002,No
930,15,2.26,.78846002,2.58,43,16.666666,1,1,0,6.6564002,no
860,16,2.4300001,1.38889,2.58,45,17.44186,1,1,0,6.6564002,No
930,18,3.6600001,.78846002,2.58,5,1.9379845,1,1,0,6.6564002,No
1060,17,2.76,.76666999,1.88,2,1.0638298,1,0,1,3.5344,no
810,108,2.6900001,1.025,2,12,6,1,0,1,4,No
1280,53,2.73,1.06452,.19,2,10.526316,0,1,0,.0361,no
1050,40,2.0999999,.94444001,.21,14,66.666664,1,1,0,.044100001,No
770,45,3.24,.67391002,.48,7,14.583333,0,1,0,.2304,No
950,54,2.8800001,1.15909,.49,1,2.0408163,1,1,0,.2401,N
870,10,2.5,.85105997,1.31,7,5.3435116,0,0,1,1.7161,No
750,38,2.3399999,.875,.79,2,2.5316455,1,0,1,.62410003,No
870,13,3.3,.77551001,.4,4,10,1,1,0,.16,No
880,14,3.1400001,.75999999,.4,5,12.5,0,1,0,.16,No
920,105,2.21,.73584998,.37,16,43.243244,0,1,0,.13689999,No
810,14,2.71,.88371998,.4,8,20,0,1,0,.16,No
890,47,2.46,.89362001,.45,8,17.777779,0,1,0,.2025,No
1020,14,1.71,.69999999,.4,2,5,0,1,0,.16,N
1110,109,2.4200001,1.09434,.9399999999999999,7,7.4468083,0,1,0,.8836,No
610,41,2.1400001,.84847999,.97,61,62.886597,0,0,1,.94090003,Y
960,61,2.8099999,1.08696,.9399999999999999,4,4.2553191,0,1,0,.8836,no
920,12,1.66,.70370001,.86,39,45.348839,0,1,0,.7396,no
870,15,2.2,.77551001,.86,16,18.60465,0,0,1,.7396,No
1150,48,2.27,.98276001,.73,10,13.69863,0,1,0,.53289998,No
1370,48,2.72,1.14063,.73,2,2.7397261,0,1,0,.53289998,No
1020,12,2.8299999,.96153998,.3,2,6.6666665,0,1,0,.090000004,No
960,15,1.4,.81132001,.3,7,23.333334,0,1,0,.090000004,no
1200,10,1.5,1.26415,.3,6,20,1,1,0,.090000004,No
970,92,2.55,.86537999,1.96,24,12.244898,1,1,0,3.8415999,no
1010,17,2.4100001,.83635998,2.37,32,13.50211,0,1,0,5.6169,No
1210,17,2.8199999,.86154002,2.37,7,2.9535866,0,1,0,5.6169,no
1050,16,3.1800001,.75,2.37,9,3.7974684,1,1,0,5.6169,no
990,17,2.47,.73684001,2.37,14,5.9071732,1,1,0,5.6169,No
1050,122,2.8399999,1.1,1.92,25,13.020833,1,1,0,3.6863999,No
1000,38,1.9400001,.78570998,1.7,11,6.4705882,0,1,0,2.8900001,N
